Relative performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
              couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
1.000000                 0           21        4      62             1            5           3        5           16         117            0
1.001125                 0           22        5      63             1            5           3        5           17         117            0
1.002250                 0           22        5      63             1            5           4        6           17         117            0
1.003377                 0           22        5      64             1            5           4        6           17         117            0
1.004506                 0           22        5      64             1            6           4        6           17         117            0
1.005635                 0           22        5      65             1            6           4        6           17         117            0
1.006766                 0           22        5      65             1            6           4        6           17         117            0
1.007898                 0           22        5      65             1            6           4        6           17         117            0
1.009032                 0           22        5      65             1            6           4        6           17         117            0
1.010167                 0           22        5      65             1            6           4        6           17         117            0
1.011303                 1           22        5      65             1            6           4        6           17         117            1
1.012440                 1           22        5      65             1            6           4        6           17         117            1
1.013578                 1           22        5      65             1            6           4        6           17         117            1
1.014718                 1           22        5      65             1            6           4        6           17         117            1
1.015859                 1           22        5      65             1            6           4        6           17         117            1
1.017002                 1           22        5      65             1            6           4        6           17         117            1
1.018145                 1           22        5      65             1            6           4        6           17         117            1
1.019290                 1           22        5      65             1            6           4        6           17         117            1
1.020436                 1           22        6      65             1            6           4        6           17         117            1
1.021584                 1           22        6      65             1            6           4        6           17         117            1
1.022733                 1           22        6      65             1            6           4        6           17         117            1
1.023883                 1           22        6      65             1            6           4        6           17         117            1
1.025034                 1           22        6      65             1            6           4        6           17         117            1
1.026187                 1           22        6      65             1            6           4        6           17         117            1
1.027341                 1           22        6      65             1            6           4        6           17         117            1
1.028496                 1           22        6      65             1            6           4        6           17         117            1
1.029653                 1           22        6      65             1            6           4        6           17         117            1
1.030811                 1           22        6      65             1            6           4        6           18         117            1
1.031970                 1           22        6      66             1            6           4        6           18         117            1
1.033130                 1           22        6      66             1            6           4        6           18         117            1
1.034292                 1           22        6      66             1            6           4        6           18         117            1
1.035455                 1           22        6      66             1            6           4        6           18         117            1
1.036620                 1           22        6      66             1            6           4        6           18         117            1
1.037786                 1           22        6      66             1            6           4        6           18         117            1
1.038953                 1           22        6      66             1            6           4        6           18         117            1
1.040121                 1           22        6      66             1            6           4        6           18         117            1
1.041291                 1           22        6      66             1            6           4        6           18         117            1
1.042462                 1           22        6      66             1            6           4        6           18         117            1
1.043634                 1           22        6      66             1            6           4        6           18         117            1
1.044807                 1           22        6      66             1            6           4        6           18         117            1
1.045982                 1           22        6      66             1            6           4        6           18         117            1
1.047159                 1           22        6      66             1            6           4        6           18         117            1
1.048336                 1           22        6      66             1            6           4        6           18         117            1
1.049515                 1           22        6      66             1            6           4        6           20         117            1
1.050695                 1           22        6      66             1            6           4        6           20         117            1
1.051877                 1           22        6      66             1            6           4        6           20         117            1
1.053060                 1           22        6      66             1            6           4        6           20         117            1
1.054244                 1           22        6      66             1            6           4        6           20         117            1
1.055430                 1           22        6      66             1            6           4        6           20         117            1
1.056616                 1           23        6      66             1            6           4        6           20         117            1
1.057805                 1           23        6      66             1            6           4        6           20         117            1
1.058994                 1           23        6      66             1            6           4        6           20         117            1
1.060185                 1           23        6      66             1            6           4        6           20         117            1
1.061377                 1           23        6      66             1            6           4        6           20         117            1
1.062571                 1           23        6      66             1            6           4        6           20         117            1
1.063766                 1           23        6      66             1            6           4        6           20         117            1
1.064962                 1           23        6      66             1            6           4        6           20         117            1
1.066160                 1           23        6      66             1            6           4        6           20         117            1
1.067359                 1           23        6      66             1            6           4        6           20         117            1
1.068559                 1           23        6      66             1            6           4        6           20         117            1
1.069760                 1           23        6      66             1            6           4        6           20         117            1
1.070963                 1           23        6      66             1            6           4        6           20         117            1
1.072168                 1           23        6      66             1            6           4        6           21         117            1
1.073374                 1           23        6      66             1            6           4        6           21         117            1
1.074581                 1           23        6      66             1            6           4        6           21         117            1
1.075789                 1           23        6      66             1            6           4        6           21         117            1
1.076999                 1           23        6      66             1            6           4        6           21         117            1
1.078210                 1           23        6      67             1            6           4        6           21         117            1
1.079422                 1           23        6      67             1            6           4        6           21         117            1
1.080636                 1           23        6      67             1            6           4        6           21         117            1
1.081851                 1           24        6      67             1            6           4        6           21         117            1
1.083068                 1           24        6      67             1            6           4        6           22         117            1
1.084286                 1           24        6      67             1            6           4        6           22         117            1
1.085505                 1           24        6      67             1            6           4        6           22         117            1
1.086726                 1           24        6      67             1            6           4        6           22         117            1
1.087948                 1           24        6      67             1            6           4        6           22         117            1
1.089172                 1           24        6      67             1            6           4        6           22         117            1
1.090396                 1           24        6      67             1            6           4        6           22         117            1
1.091623                 1           24        6      67             1            6           4        6           22         117            1
1.092850                 1           24        6      67             1            6           4        6           22         117            1
1.094079                 1           24        6      67             1            6           4        6           22         117            1
1.095309                 1           24        6      67             1            6           4        6           22         117            1
1.096541                 1           24        6      67             1            6           4        6           22         117            1
1.097774                 1           24        6      67             1            6           4        6           22         117            1
1.099009                 1           24        6      67             1            6           4        6           22         117            1
1.100245                 1           24        6      67             1            6           4        6           22         117            1
1.101482                 1           24        6      67             1            6           4        6           22         117            1
1.102721                 1           24        6      67             1            6           4        6           22         117            1
1.103961                 1           24        6      67             1            6           4        6           22         117            1
1.105202                 1           24        6      67             1            6           4        6           22         117            1
