Absolute performance profile for SolverTime
Filter: no fail
            couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
0.005000               3            0        0       0             5            0          25        4            0          25            0
0.096009               8           10       14      30            10            6          26        8           17          34            5
0.187017               9           20       17      34            14           11          26       11           28          38            7
0.278026              10           25       17      45            16           11          26       15           33          50            7
0.369034              11           30       20      58            16           13          26       19           35          64            7
0.460043              11           32       24      70            16           15          26       21           51          78            8
0.551052              11           34       28      75            18           16          26       25           58          84            8
0.642060              11           37       30      77            21           16          26       25           68          87            9
0.733069              12           38       30      79            22           18          26       27           71          88           11
0.824077              13           38       31      79            24           19          26       27           72          88           11
0.915086              13           38       31      83            26           19          26       29           73          90           11
1.006095              13           38       32      85            26           20          35       29           74          92           12
1.097103              14           39       34      86            27           22          40       29           76          95           12
1.188112              15           41       34      88            28           24          40       29           77          96           13
1.279120              17           42       34      88            28           25          40       30           79          96           13
1.370129              18           42       36      92            29           26          40       30           82         100           13
1.461138              18           42       38      93            31           26          40       30           82         101           14
1.552146              18           42       39      94            32           26          40       30           82         101           15
1.643155              18           42       39      96            33           26          40       30           85         103           15
1.734163              18           43       40      98            35           27          40       30           87         105           15
1.825172              18           44       40     102            36           27          40       30           88         109           15
1.916181              19           46       42     103            37           28          40       31           89         110           15
2.007189              20           48       42     104            37           28          44       32           90         111           16
2.098198              21           48       42     104            37           30          47       33           90         111           17
2.189206              21           48       44     104            37           30          47       33           92         111           17
2.280215              22           49       44     105            37           30          47       33           93         113           17
2.371224              22           49       45     105            37           30          47       33           95         113           17
2.462232              22           49       46     105            37           30          47       33           96         113           17
2.553241              22           50       46     106            38           30          47       33           97         114           17
2.644249              22           53       47     108            39           30          47       35           99         116           17
2.735258              22           54       47     108            40           30          47       35           99         116           17
2.826267              23           55       47     108            40           30          47       35           99         117           17
2.917275              23           56       47     108            40           30          47       35           99         117           17
3.008284              23           56       47     108            40           30          47       36          101         119           17
3.099292              23           56       47     108            41           30          48       36          101         119           17
3.190301              23           57       48     109            42           30          48       36          101         120           17
3.281310              23           58       48     109            42           30          48       36          104         120           17
3.372318              24           58       48     110            42           31          48       37          104         120           17
3.463327              25           60       49     111            42           31          48       38          105         120           18
3.554335              25           61       49     111            43           31          48       38          105         121           18
3.645344              25           61       49     111            44           32          48       38          105         121           19
3.736353              25           61       49     111            44           32          48       38          105         121           19
3.827361              25           62       49     111            45           32          48       38          107         123           19
3.918370              25           62       50     111            46           32          48       38          108         123           19
4.009378              25           66       52     111            46           32          49       38          108         126           19
4.100387              25           67       52     112            46           32          49       38          108         126           19
4.191396              25           68       54     112            47           32          50       38          109         126           19
4.282404              25           70       54     112            47           32          50       39          109         126           19
4.373413              25           72       54     112            47           32          50       39          109         127           19
