Absolute performance profile for SolverTime
Filter: within 10.0% of known optimal value and not failed
            couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
17.114617             32           77       81     106            60           68          58       39          107         111           22
17.205626             32           77       81     106            61           68          58       39          107         111           22
17.296634             32           78       81     106            61           68          58       39          107         111           22
17.387643             32           78       81     106            61           68          58       39          107         111           22
17.478651             32           79       81     106            61           68          58       39          107         111           22
17.569660             32           80       81     106            61           68          58       39          107         111           22
17.660669             32           80       81     106            61           68          58       39          107         111           22
17.751677             32           80       81     106            61           68          58       39          107         111           22
17.842686             32           80       81     106            61           68          58       39          107         111           22
17.933694             32           80       81     106            61           68          58       39          107         111           22
18.024703             32           80       81     106            61           68          58       39          107         111           22
18.115712             32           80       81     106            61           68          58       39          107         111           22
18.206720             32           80       81     106            61           68          58       39          107         111           22
18.297729             32           80       82     106            61           68          58       39          107         111           22
18.388737             32           80       82     106            61           68          58       39          107         111           22
18.479746             32           80       82     106            61           68          58       39          107         111           22
18.570755             32           80       82     106            61           68          58       39          107         111           22
18.661763             32           80       82     106            61           68          58       39          107         111           22
18.752772             32           80       82     106            61           68          58       39          107         111           22
18.843780             32           81       82     106            61           68          58       39          107         111           22
18.934789             32           81       82     106            61           68          58       39          107         111           22
19.025798             32           81       82     106            61           68          59       39          107         111           22
19.116806             32           82       82     106            61           68          59       39          107         111           22
19.207815             32           82       82     106            61           68          59       39          107         111           22
19.298823             32           82       82     106            61           68          59       39          107         111           22
19.389832             32           82       82     106            61           68          59       39          107         111           22
19.480841             32           82       82     106            61           68          59       39          107         111           22
19.571849             32           82       82     106            61           68          59       39          107         111           22
19.662858             32           82       82     106            61           68          59       39          107         111           22
19.753866             32           82       82     106            61           68          59       39          107         111           22
19.844875             32           82       82     106            61           68          59       39          107         111           22
19.935884             32           82       82     106            61           68          59       39          107         111           22
20.026892             32           82       82     106            61           69          59       39          107         111           22
20.117901             32           83       82     106            61           69          59       39          107         111           22
